0,lam,alp,N,T
0.3851597309112549,0.02,0.05,7500,500
0.3849274516105652,0.02,0.05,7500,500
0.38487163186073303,0.02,0.05,7500,500
0.3848675489425659,0.02,0.05,7500,500
0.38504064083099365,0.02,0.05,7500,500
0.3855350613594055,0.02,0.05,7500,500
0.3855907618999481,0.02,0.05,7500,500
0.385543555021286,0.02,0.05,7500,500
0.3857150673866272,0.02,0.05,7500,500
0.3853488266468048,0.02,0.05,7500,500
0.38527625799179077,0.02,0.05,7500,500
0.3851337730884552,0.02,0.05,7500,500
0.38514602184295654,0.02,0.05,7500,500
0.3856196999549866,0.02,0.05,7500,500
0.3855395019054413,0.02,0.05,7500,500
0.38493791222572327,0.02,0.05,7500,500
0.38518187403678894,0.02,0.05,7500,500
0.38491302728652954,0.02,0.05,7500,500
0.38484156131744385,0.02,0.05,7500,500
0.3848016858100891,0.02,0.05,7500,500
0.3847876489162445,0.02,0.05,7500,500
0.3848465383052826,0.02,0.05,7500,500
0.3844102919101715,0.02,0.05,7500,500
0.3848024308681488,0.02,0.05,7500,500
0.3849007785320282,0.02,0.05,7500,500
0.3849606215953827,0.02,0.05,7500,500
0.3850310444831848,0.02,0.05,7500,500
0.38520383834838867,0.02,0.05,7500,500
0.384986937046051,0.02,0.05,7500,500
0.3852388262748718,0.02,0.05,7500,500
0.3857682943344116,0.02,0.05,7500,500
0.38587436079978943,0.02,0.05,7500,500
0.3856405019760132,0.02,0.05,7500,500
0.38543686270713806,0.02,0.05,7500,500
0.38536059856414795,0.02,0.05,7500,500
0.3852711617946625,0.02,0.05,7500,500
0.38525959849357605,0.02,0.05,7500,500
0.38523775339126587,0.02,0.05,7500,500
0.3856047987937927,0.02,0.05,7500,500
0.3854684829711914,0.02,0.05,7500,500
0.38583967089653015,0.02,0.05,7500,500
0.38593369722366333,0.02,0.05,7500,500
0.38560569286346436,0.02,0.05,7500,500
0.38539499044418335,0.02,0.05,7500,500
0.3855094909667969,0.02,0.05,7500,500
0.38544803857803345,0.02,0.05,7500,500
0.385322630405426,0.02,0.05,7500,500
0.3856392204761505,0.02,0.05,7500,500
0.38569679856300354,0.02,0.05,7500,500
0.38538065552711487,0.02,0.05,7500,500
0.38500869274139404,0.02,0.05,7500,500
0.3852541744709015,0.02,0.05,7500,500
0.38518431782722473,0.02,0.05,7500,500
0.3854641914367676,0.02,0.05,7500,500
0.385437548160553,0.02,0.05,7500,500
0.38517120480537415,0.02,0.05,7500,500
0.38508340716362,0.02,0.05,7500,500
0.38506394624710083,0.02,0.05,7500,500
0.38540300726890564,0.02,0.05,7500,500
0.3854074776172638,0.02,0.05,7500,500
0.38552820682525635,0.02,0.05,7500,500
0.38594335317611694,0.02,0.05,7500,500
0.38602665066719055,0.02,0.05,7500,500
0.38573580980300903,0.02,0.05,7500,500
0.38563647866249084,0.02,0.05,7500,500
0.3855748772621155,0.02,0.05,7500,500
0.38587647676467896,0.02,0.05,7500,500
0.38594087958335876,0.02,0.05,7500,500
0.38589736819267273,0.02,0.05,7500,500
0.3858846127986908,0.02,0.05,7500,500
0.38592544198036194,0.02,0.05,7500,500
0.38656002283096313,0.02,0.05,7500,500
0.3864470422267914,0.02,0.05,7500,500
0.3863387107849121,0.02,0.05,7500,500
0.38627010583877563,0.02,0.05,7500,500
0.38657498359680176,0.02,0.05,7500,500
0.38660669326782227,0.02,0.05,7500,500
0.3863038122653961,0.02,0.05,7500,500
0.38617193698883057,0.02,0.05,7500,500
0.3860398828983307,0.02,0.05,7500,500
0.3858676254749298,0.02,0.05,7500,500
0.38629350066185,0.02,0.05,7500,500
0.3864137828350067,0.02,0.05,7500,500
0.3861945569515228,0.02,0.05,7500,500
0.3858860433101654,0.02,0.05,7500,500
0.38593393564224243,0.02,0.05,7500,500
0.38588929176330566,0.02,0.05,7500,500
0.38591423630714417,0.02,0.05,7500,500
0.385902464389801,0.02,0.05,7500,500
0.38590145111083984,0.02,0.05,7500,500
0.3859468400478363,0.02,0.05,7500,500
0.38579002022743225,0.02,0.05,7500,500
0.3859982490539551,0.02,0.05,7500,500
0.38615885376930237,0.02,0.05,7500,500
0.3859105706214905,0.02,0.05,7500,500
0.3860219120979309,0.02,0.05,7500,500
0.38559940457344055,0.02,0.05,7500,500
0.38541555404663086,0.02,0.05,7500,500
0.38526371121406555,0.02,0.05,7500,500
0.3851991891860962,0.02,0.05,7500,500
0.3850446939468384,0.02,0.05,7500,500
0.3846486210823059,0.02,0.05,7500,500
0.3847387135028839,0.02,0.05,7500,500
0.38471752405166626,0.02,0.05,7500,500
0.38466691970825195,0.02,0.05,7500,500
0.3844914734363556,0.02,0.05,7500,500
0.38480299711227417,0.02,0.05,7500,500
0.38474687933921814,0.02,0.05,7500,500
0.3847816288471222,0.02,0.05,7500,500
0.38507091999053955,0.02,0.05,7500,500
0.3850708603858948,0.02,0.05,7500,500
0.38465172052383423,0.02,0.05,7500,500
0.38458549976348877,0.02,0.05,7500,500
0.3841600716114044,0.02,0.05,7500,500
0.3841039538383484,0.02,0.05,7500,500
0.38425371050834656,0.02,0.05,7500,500
0.38411378860473633,0.02,0.05,7500,500
0.3844272196292877,0.02,0.05,7500,500
0.3843279182910919,0.02,0.05,7500,500
0.38438478112220764,0.02,0.05,7500,500
0.38445451855659485,0.02,0.05,7500,500
0.3843495547771454,0.02,0.05,7500,500
0.38468489050865173,0.02,0.05,7500,500
0.38465479016304016,0.02,0.05,7500,500
0.38482484221458435,0.02,0.05,7500,500
0.38469961285591125,0.02,0.05,7500,500
0.3847685158252716,0.02,0.05,7500,500
0.3846648037433624,0.02,0.05,7500,500
0.3843688666820526,0.02,0.05,7500,500
0.3843287229537964,0.02,0.05,7500,500
0.3840297758579254,0.02,0.05,7500,500
0.384227454662323,0.02,0.05,7500,500
0.3841152489185333,0.02,0.05,7500,500
0.3841351568698883,0.02,0.05,7500,500
0.3838586211204529,0.02,0.05,7500,500
0.38401007652282715,0.02,0.05,7500,500
0.3836609125137329,0.02,0.05,7500,500
0.38375988602638245,0.02,0.05,7500,500
0.3840327560901642,0.02,0.05,7500,500
0.3840973973274231,0.02,0.05,7500,500
0.3841739296913147,0.02,0.05,7500,500
0.38427814841270447,0.02,0.05,7500,500
0.38420456647872925,0.02,0.05,7500,500
0.3839183449745178,0.02,0.05,7500,500
0.3840686082839966,0.02,0.05,7500,500
0.38400858640670776,0.02,0.05,7500,500
0.3841276466846466,0.02,0.05,7500,500
0.384156197309494,0.02,0.05,7500,500
0.384272962808609,0.02,0.05,7500,500
0.38415417075157166,0.02,0.05,7500,500
0.3839927315711975,0.02,0.05,7500,500
0.3841420114040375,0.02,0.05,7500,500
0.3841421902179718,0.02,0.05,7500,500
0.3844323754310608,0.02,0.05,7500,500
0.38475507497787476,0.02,0.05,7500,500
0.384529709815979,0.02,0.05,7500,500
0.3845691382884979,0.02,0.05,7500,500
0.38445407152175903,0.02,0.05,7500,500
0.3844646215438843,0.02,0.05,7500,500
0.3844805657863617,0.02,0.05,7500,500
0.3845769166946411,0.02,0.05,7500,500
0.3849254250526428,0.02,0.05,7500,500
0.3848731517791748,0.02,0.05,7500,500
0.38496139645576477,0.02,0.05,7500,500
0.38479161262512207,0.02,0.05,7500,500
0.3850827217102051,0.02,0.05,7500,500
0.3849634528160095,0.02,0.05,7500,500
0.3850475251674652,0.02,0.05,7500,500
0.3852435052394867,0.02,0.05,7500,500
0.38533881306648254,0.02,0.05,7500,500
0.3855534493923187,0.02,0.05,7500,500
0.3859216272830963,0.02,0.05,7500,500
0.38622403144836426,0.02,0.05,7500,500
0.38625919818878174,0.02,0.05,7500,500
0.3859611749649048,0.02,0.05,7500,500
0.38588306307792664,0.02,0.05,7500,500
0.3859398066997528,0.02,0.05,7500,500
0.38591551780700684,0.02,0.05,7500,500
0.3857232630252838,0.02,0.05,7500,500
0.3859456181526184,0.02,0.05,7500,500
0.3861674964427948,0.02,0.05,7500,500
0.38608765602111816,0.02,0.05,7500,500
0.38607221841812134,0.02,0.05,7500,500
0.3859066367149353,0.02,0.05,7500,500
0.38618963956832886,0.02,0.05,7500,500
0.38572463393211365,0.02,0.05,7500,500
0.3854101002216339,0.02,0.05,7500,500
0.3856779932975769,0.02,0.05,7500,500
0.38570940494537354,0.02,0.05,7500,500
0.3855530917644501,0.02,0.05,7500,500
0.38563477993011475,0.02,0.05,7500,500
0.3854319453239441,0.02,0.05,7500,500
0.38491320610046387,0.02,0.05,7500,500
0.38503414392471313,0.02,0.05,7500,500
0.3848855793476105,0.02,0.05,7500,500
0.38543784618377686,0.02,0.05,7500,500
0.3854513168334961,0.02,0.05,7500,500
0.3855285346508026,0.02,0.05,7500,500
0.3854539394378662,0.02,0.05,7500,500
0.385220468044281,0.02,0.05,7500,500
0.38547220826148987,0.02,0.05,7500,500
0.38553091883659363,0.02,0.05,7500,500
0.385348379611969,0.02,0.05,7500,500
0.38541659712791443,0.02,0.05,7500,500
0.38539886474609375,0.02,0.05,7500,500
0.3851749300956726,0.02,0.05,7500,500
0.3855670988559723,0.02,0.05,7500,500
0.38548222184181213,0.02,0.05,7500,500
0.38552260398864746,0.02,0.05,7500,500
0.385465532541275,0.02,0.05,7500,500
0.3854886293411255,0.02,0.05,7500,500
0.38547539710998535,0.02,0.05,7500,500
0.38560324907302856,0.02,0.05,7500,500
0.3858545422554016,0.02,0.05,7500,500
0.3863282799720764,0.02,0.05,7500,500
0.3866894841194153,0.02,0.05,7500,500
0.3867075443267822,0.02,0.05,7500,500
0.3866429328918457,0.02,0.05,7500,500
0.38659408688545227,0.02,0.05,7500,500
0.3862842619419098,0.02,0.05,7500,500
0.3864043056964874,0.02,0.05,7500,500
0.3860097825527191,0.02,0.05,7500,500
0.38595515489578247,0.02,0.05,7500,500
0.3859667479991913,0.02,0.05,7500,500
0.38591185212135315,0.02,0.05,7500,500
0.3857453763484955,0.02,0.05,7500,500
0.3853767216205597,0.02,0.05,7500,500
0.3853464126586914,0.02,0.05,7500,500
0.38531190156936646,0.02,0.05,7500,500
0.3852429687976837,0.02,0.05,7500,500
0.38527220487594604,0.02,0.05,7500,500
0.38488858938217163,0.02,0.05,7500,500
0.3852139711380005,0.02,0.05,7500,500
0.38521796464920044,0.02,0.05,7500,500
0.3854336738586426,0.02,0.05,7500,500
0.38534215092658997,0.02,0.05,7500,500
0.3854493200778961,0.02,0.05,7500,500
0.38536855578422546,0.02,0.05,7500,500
0.38532131910324097,0.02,0.05,7500,500
0.3848121166229248,0.02,0.05,7500,500
0.38483524322509766,0.02,0.05,7500,500
0.38500696420669556,0.02,0.05,7500,500
0.3848933279514313,0.02,0.05,7500,500
0.38483986258506775,0.02,0.05,7500,500
0.38476869463920593,0.02,0.05,7500,500
0.38486987352371216,0.02,0.05,7500,500
0.3848625123500824,0.02,0.05,7500,500
0.3848375678062439,0.02,0.05,7500,500
0.38510310649871826,0.02,0.05,7500,500
0.38540807366371155,0.02,0.05,7500,500
0.3852256238460541,0.02,0.05,7500,500
0.38558229804039,0.02,0.05,7500,500
0.38553348183631897,0.02,0.05,7500,500
0.3855276107788086,0.02,0.05,7500,500
0.3851797878742218,0.02,0.05,7500,500
0.38496720790863037,0.02,0.05,7500,500
0.3851810395717621,0.02,0.05,7500,500
0.385356068611145,0.02,0.05,7500,500
0.3848861753940582,0.02,0.05,7500,500
0.3849908709526062,0.02,0.05,7500,500
0.3848010301589966,0.02,0.05,7500,500
0.3850102126598358,0.02,0.05,7500,500
0.38521793484687805,0.02,0.05,7500,500
0.385049968957901,0.02,0.05,7500,500
0.38457760214805603,0.02,0.05,7500,500
0.38445189595222473,0.02,0.05,7500,500
0.38455110788345337,0.02,0.05,7500,500
0.3845115005970001,0.02,0.05,7500,500
0.3844677805900574,0.02,0.05,7500,500
0.38434842228889465,0.02,0.05,7500,500
0.3845938742160797,0.02,0.05,7500,500
0.3844906985759735,0.02,0.05,7500,500
0.38498854637145996,0.02,0.05,7500,500
0.38460713624954224,0.02,0.05,7500,500
0.38428178429603577,0.02,0.05,7500,500
0.38421615958213806,0.02,0.05,7500,500
0.3843629062175751,0.02,0.05,7500,500
0.38432857394218445,0.02,0.05,7500,500
0.3847207725048065,0.02,0.05,7500,500
0.38484206795692444,0.02,0.05,7500,500
0.38421860337257385,0.02,0.05,7500,500
0.3840608596801758,0.02,0.05,7500,500
0.3837937116622925,0.02,0.05,7500,500
0.38380172848701477,0.02,0.05,7500,500
0.3842487633228302,0.02,0.05,7500,500
0.3842461407184601,0.02,0.05,7500,500
0.38404104113578796,0.02,0.05,7500,500
0.3844042718410492,0.02,0.05,7500,500
0.38417211174964905,0.02,0.05,7500,500
0.3838256001472473,0.02,0.05,7500,500
0.3838595747947693,0.02,0.05,7500,500
0.3839575946331024,0.02,0.05,7500,500
0.3843371868133545,0.02,0.05,7500,500
0.3841297924518585,0.02,0.05,7500,500
0.38383376598358154,0.02,0.05,7500,500
0.3840821087360382,0.02,0.05,7500,500
0.3839069604873657,0.02,0.05,7500,500
0.3839928209781647,0.02,0.05,7500,500
0.38388389348983765,0.02,0.05,7500,500
0.3841771185398102,0.02,0.05,7500,500
0.38403183221817017,0.02,0.05,7500,500
0.38390910625457764,0.02,0.05,7500,500
0.38376909494400024,0.02,0.05,7500,500
0.3835391700267792,0.02,0.05,7500,500
0.38359758257865906,0.02,0.05,7500,500
0.38349130749702454,0.02,0.05,7500,500
0.3836999535560608,0.02,0.05,7500,500
0.38386109471321106,0.02,0.05,7500,500
0.38394895195961,0.02,0.05,7500,500
0.38383516669273376,0.02,0.05,7500,500
0.3837830722332001,0.02,0.05,7500,500
0.38381871581077576,0.02,0.05,7500,500
0.38407769799232483,0.02,0.05,7500,500
0.38434672355651855,0.02,0.05,7500,500
0.38410279154777527,0.02,0.05,7500,500
0.3838163912296295,0.02,0.05,7500,500
0.38384440541267395,0.02,0.05,7500,500
0.38378962874412537,0.02,0.05,7500,500
0.3839477300643921,0.02,0.05,7500,500
0.38390979170799255,0.02,0.05,7500,500
0.3836551904678345,0.02,0.05,7500,500
0.3835817575454712,0.02,0.05,7500,500
0.3833068013191223,0.02,0.05,7500,500
0.38290053606033325,0.02,0.05,7500,500
0.3830251097679138,0.02,0.05,7500,500
0.38300734758377075,0.02,0.05,7500,500
0.38318175077438354,0.02,0.05,7500,500
0.38324883580207825,0.02,0.05,7500,500
0.3836911916732788,0.02,0.05,7500,500
0.3837774395942688,0.02,0.05,7500,500
0.38323837518692017,0.02,0.05,7500,500
0.3831912577152252,0.02,0.05,7500,500
0.3831578493118286,0.02,0.05,7500,500
0.383213073015213,0.02,0.05,7500,500
0.382951945066452,0.02,0.05,7500,500
0.3830040693283081,0.02,0.05,7500,500
0.3833860754966736,0.02,0.05,7500,500
0.38337942957878113,0.02,0.05,7500,500
0.3831905126571655,0.02,0.05,7500,500
0.3831339478492737,0.02,0.05,7500,500
0.3832569420337677,0.02,0.05,7500,500
0.38276129961013794,0.02,0.05,7500,500
0.3830440938472748,0.02,0.05,7500,500
0.38292422890663147,0.02,0.05,7500,500
0.3830277919769287,0.02,0.05,7500,500
0.3828415274620056,0.02,0.05,7500,500
0.383224219083786,0.02,0.05,7500,500
0.38291457295417786,0.02,0.05,7500,500
0.3830123841762543,0.02,0.05,7500,500
0.38305985927581787,0.02,0.05,7500,500
0.3831671476364136,0.02,0.05,7500,500
0.3831096589565277,0.02,0.05,7500,500
0.38297712802886963,0.02,0.05,7500,500
0.3829038739204407,0.02,0.05,7500,500
0.38346683979034424,0.02,0.05,7500,500
0.3834993541240692,0.02,0.05,7500,500
0.3837131857872009,0.02,0.05,7500,500
0.383497029542923,0.02,0.05,7500,500
0.38383400440216064,0.02,0.05,7500,500
0.38328877091407776,0.02,0.05,7500,500
0.38319507241249084,0.02,0.05,7500,500
0.38330909609794617,0.02,0.05,7500,500
0.3833516240119934,0.02,0.05,7500,500
0.38311266899108887,0.02,0.05,7500,500
0.38343000411987305,0.02,0.05,7500,500
0.3835446238517761,0.02,0.05,7500,500
0.3834066689014435,0.02,0.05,7500,500
0.3831283450126648,0.02,0.05,7500,500
0.3828136920928955,0.02,0.05,7500,500
0.38305070996284485,0.02,0.05,7500,500
0.38235774636268616,0.02,0.05,7500,500
0.38266557455062866,0.02,0.05,7500,500
0.38259297609329224,0.02,0.05,7500,500
0.38265255093574524,0.02,0.05,7500,500
0.38271579146385193,0.02,0.05,7500,500
0.3824520707130432,0.02,0.05,7500,500
0.38269901275634766,0.02,0.05,7500,500
0.3827974200248718,0.02,0.05,7500,500
0.38292765617370605,0.02,0.05,7500,500
0.3829697370529175,0.02,0.05,7500,500
0.3829701840877533,0.02,0.05,7500,500
0.38293081521987915,0.02,0.05,7500,500
0.38290882110595703,0.02,0.05,7500,500
0.38316264748573303,0.02,0.05,7500,500
0.3829854428768158,0.02,0.05,7500,500
0.382803350687027,0.02,0.05,7500,500
0.3826124966144562,0.02,0.05,7500,500
0.3826102018356323,0.02,0.05,7500,500
0.38271617889404297,0.02,0.05,7500,500
0.3828926384449005,0.02,0.05,7500,500
0.3829650282859802,0.02,0.05,7500,500
0.38284099102020264,0.02,0.05,7500,500
0.3825104236602783,0.02,0.05,7500,500
0.3829299807548523,0.02,0.05,7500,500
0.38244694471359253,0.02,0.05,7500,500
0.3825279474258423,0.02,0.05,7500,500
0.38232749700546265,0.02,0.05,7500,500
0.3824917674064636,0.02,0.05,7500,500
0.38293567299842834,0.02,0.05,7500,500
0.38281887769699097,0.02,0.05,7500,500
0.38276851177215576,0.02,0.05,7500,500
0.3830879330635071,0.02,0.05,7500,500
0.38303881883621216,0.02,0.05,7500,500
0.38302329182624817,0.02,0.05,7500,500
0.38309192657470703,0.02,0.05,7500,500
0.38355135917663574,0.02,0.05,7500,500
0.38346317410469055,0.02,0.05,7500,500
0.3999769687652588,0.02,0.05,10000,500
0.3992920219898224,0.02,0.05,10000,500
0.3986855447292328,0.02,0.05,10000,500
0.3977268934249878,0.02,0.05,10000,500
0.3966720998287201,0.02,0.05,10000,500
0.3958623707294464,0.02,0.05,10000,500
0.3952275812625885,0.02,0.05,10000,500
0.39486828446388245,0.02,0.05,10000,500
0.3944034278392792,0.02,0.05,10000,500
0.39373067021369934,0.02,0.05,10000,500
0.39329391717910767,0.02,0.05,10000,500
0.39262425899505615,0.02,0.05,10000,500
0.3920819163322449,0.02,0.05,10000,500
0.39163029193878174,0.02,0.05,10000,500
0.3916027247905731,0.02,0.05,10000,500
0.39140331745147705,0.02,0.05,10000,500
0.39109936356544495,0.02,0.05,10000,500
0.3903752565383911,0.02,0.05,10000,500
0.3901120126247406,0.02,0.05,10000,500
0.3901611566543579,0.02,0.05,10000,500
0.3902179002761841,0.02,0.05,10000,500
0.3899102509021759,0.02,0.05,10000,500
0.389676570892334,0.02,0.05,10000,500
0.3892582654953003,0.02,0.05,10000,500
0.3891180455684662,0.02,0.05,10000,500
0.388685941696167,0.02,0.05,10000,500
0.3887399137020111,0.02,0.05,10000,500
0.3883854150772095,0.02,0.05,10000,500
0.38832393288612366,0.02,0.05,10000,500
0.38810664415359497,0.02,0.05,10000,500
0.3878442347049713,0.02,0.05,10000,500
0.38773393630981445,0.02,0.05,10000,500
0.3874138593673706,0.02,0.05,10000,500
0.38727399706840515,0.02,0.05,10000,500
0.3869532346725464,0.02,0.05,10000,500
0.38693419098854065,0.02,0.05,10000,500
0.3870198130607605,0.02,0.05,10000,500
0.38691768050193787,0.02,0.05,10000,500
0.38683733344078064,0.02,0.05,10000,500
0.38693657517433167,0.02,0.05,10000,500
0.3868595361709595,0.02,0.05,10000,500
0.38681283593177795,0.02,0.05,10000,500
0.386923223733902,0.02,0.05,10000,500
0.3865337073802948,0.02,0.05,10000,500
0.3867344558238983,0.02,0.05,10000,500
0.3866956830024719,0.02,0.05,10000,500
0.38672730326652527,0.02,0.05,10000,500
0.3865424692630768,0.02,0.05,10000,500
0.38656625151634216,0.02,0.05,10000,500
0.38649943470954895,0.02,0.05,10000,500
0.3859577775001526,0.02,0.05,10000,500
0.3859998881816864,0.02,0.05,10000,500
0.3861101269721985,0.02,0.05,10000,500
0.38578173518180847,0.02,0.05,10000,500
0.3861556053161621,0.02,0.05,10000,500
0.3860050141811371,0.02,0.05,10000,500
0.38597601652145386,0.02,0.05,10000,500
0.38587695360183716,0.02,0.05,10000,500
0.38578420877456665,0.02,0.05,10000,500
0.38616153597831726,0.02,0.05,10000,500
0.3858327865600586,0.02,0.05,10000,500
0.38567063212394714,0.02,0.05,10000,500
0.38593026995658875,0.02,0.05,10000,500
0.3858155310153961,0.02,0.05,10000,500
0.3856695294380188,0.02,0.05,10000,500
0.38597723841667175,0.02,0.05,10000,500
0.38595354557037354,0.02,0.05,10000,500
0.38592329621315,0.02,0.05,10000,500
0.3853786885738373,0.02,0.05,10000,500
0.3853282630443573,0.02,0.05,10000,500
0.3850425183773041,0.02,0.05,10000,500
0.38481107354164124,0.02,0.05,10000,500
0.3848791718482971,0.02,0.05,10000,500
0.38525286316871643,0.02,0.05,10000,500
0.38493284583091736,0.02,0.05,10000,500
0.3848263621330261,0.02,0.05,10000,500
0.3848412036895752,0.02,0.05,10000,500
0.3850301504135132,0.02,0.05,10000,500
0.3847476840019226,0.02,0.05,10000,500
0.3844750225543976,0.02,0.05,10000,500
0.3844433128833771,0.02,0.05,10000,500
0.3844265937805176,0.02,0.05,10000,500
0.38429996371269226,0.02,0.05,10000,500
0.3845491409301758,0.02,0.05,10000,500
0.38429850339889526,0.02,0.05,10000,500
0.3841869533061981,0.02,0.05,10000,500
0.38402196764945984,0.02,0.05,10000,500
0.38394832611083984,0.02,0.05,10000,500
0.38387688994407654,0.02,0.05,10000,500
0.38372117280960083,0.02,0.05,10000,500
0.38357797265052795,0.02,0.05,10000,500
0.38375067710876465,0.02,0.05,10000,500
0.38388437032699585,0.02,0.05,10000,500
0.38424429297447205,0.02,0.05,10000,500
0.3843269646167755,0.02,0.05,10000,500
0.3841659426689148,0.02,0.05,10000,500
0.38452816009521484,0.02,0.05,10000,500
0.3845711648464203,0.02,0.05,10000,500
0.38460245728492737,0.02,0.05,10000,500
0.38461118936538696,0.02,0.05,10000,500
0.3841369152069092,0.02,0.05,10000,500
0.3840560019016266,0.02,0.05,10000,500
0.3836928904056549,0.02,0.05,10000,500
0.3834879696369171,0.02,0.05,10000,500
0.3835982382297516,0.02,0.05,10000,500
0.38384395837783813,0.02,0.05,10000,500
0.3840329647064209,0.02,0.05,10000,500
0.3840850293636322,0.02,0.05,10000,500
0.38420823216438293,0.02,0.05,10000,500
0.3841622769832611,0.02,0.05,10000,500
0.38410016894340515,0.02,0.05,10000,500
0.38427817821502686,0.02,0.05,10000,500
0.3843625485897064,0.02,0.05,10000,500
0.38471800088882446,0.02,0.05,10000,500
0.38485580682754517,0.02,0.05,10000,500
0.3849499523639679,0.02,0.05,10000,500
0.38491716980934143,0.02,0.05,10000,500
0.3850657045841217,0.02,0.05,10000,500
0.3848743736743927,0.02,0.05,10000,500
0.3847314715385437,0.02,0.05,10000,500
0.3847678005695343,0.02,0.05,10000,500
0.38486403226852417,0.02,0.05,10000,500
0.38492533564567566,0.02,0.05,10000,500
0.3850405812263489,0.02,0.05,10000,500
0.3844560384750366,0.02,0.05,10000,500
0.38425055146217346,0.02,0.05,10000,500
0.38419947028160095,0.02,0.05,10000,500
0.3842562735080719,0.02,0.05,10000,500
0.38413143157958984,0.02,0.05,10000,500
0.384003221988678,0.02,0.05,10000,500
0.3839915990829468,0.02,0.05,10000,500
0.3840734660625458,0.02,0.05,10000,500
0.38357818126678467,0.02,0.05,10000,500
0.3832673132419586,0.02,0.05,10000,500
0.3833862841129303,0.02,0.05,10000,500
0.38318997621536255,0.02,0.05,10000,500
0.38285496830940247,0.02,0.05,10000,500
0.38279959559440613,0.02,0.05,10000,500
0.3829621970653534,0.02,0.05,10000,500
0.38305094838142395,0.02,0.05,10000,500
0.3831275999546051,0.02,0.05,10000,500
0.3830619156360626,0.02,0.05,10000,500
0.38303858041763306,0.02,0.05,10000,500
0.38298895955085754,0.02,0.05,10000,500
0.38292941451072693,0.02,0.05,10000,500
0.38278961181640625,0.02,0.05,10000,500
0.3829461336135864,0.02,0.05,10000,500
0.38324257731437683,0.02,0.05,10000,500
0.3833078145980835,0.02,0.05,10000,500
0.3833067715167999,0.02,0.05,10000,500
0.38312000036239624,0.02,0.05,10000,500
0.3833655118942261,0.02,0.05,10000,500
0.3835258185863495,0.02,0.05,10000,500
0.383578896522522,0.02,0.05,10000,500
0.3832807242870331,0.02,0.05,10000,500
0.3831399381160736,0.02,0.05,10000,500
0.38322895765304565,0.02,0.05,10000,500
0.3838827311992645,0.02,0.05,10000,500
0.38382235169410706,0.02,0.05,10000,500
0.384011834859848,0.02,0.05,10000,500
0.38372042775154114,0.02,0.05,10000,500
0.38383540511131287,0.02,0.05,10000,500
0.3839218318462372,0.02,0.05,10000,500
0.3842029273509979,0.02,0.05,10000,500
0.3841675817966461,0.02,0.05,10000,500
0.3841424882411957,0.02,0.05,10000,500
0.38440731167793274,0.02,0.05,10000,500
0.3839443325996399,0.02,0.05,10000,500
0.3838047683238983,0.02,0.05,10000,500
0.3838779926300049,0.02,0.05,10000,500
0.38397279381752014,0.02,0.05,10000,500
0.3837869465351105,0.02,0.05,10000,500
0.3840910792350769,0.02,0.05,10000,500
0.3842666745185852,0.02,0.05,10000,500
0.38411208987236023,0.02,0.05,10000,500
0.3845106065273285,0.02,0.05,10000,500
0.3845156729221344,0.02,0.05,10000,500
0.38464561104774475,0.02,0.05,10000,500
0.3841592073440552,0.02,0.05,10000,500
0.3838738799095154,0.02,0.05,10000,500
0.3838046193122864,0.02,0.05,10000,500
0.3838774263858795,0.02,0.05,10000,500
0.38394662737846375,0.02,0.05,10000,500
0.3841302692890167,0.02,0.05,10000,500
0.38414186239242554,0.02,0.05,10000,500
0.3842516541481018,0.02,0.05,10000,500
0.38400304317474365,0.02,0.05,10000,500
0.3842664957046509,0.02,0.05,10000,500
0.38444018363952637,0.02,0.05,10000,500
0.3848385810852051,0.02,0.05,10000,500
0.3848285675048828,0.02,0.05,10000,500
0.3847316801548004,0.02,0.05,10000,500
0.3846971392631531,0.02,0.05,10000,500
0.3845946490764618,0.02,0.05,10000,500
0.38471564650535583,0.02,0.05,10000,500
0.3845668435096741,0.02,0.05,10000,500
0.38454556465148926,0.02,0.05,10000,500
0.38411250710487366,0.02,0.05,10000,500
0.3842200040817261,0.02,0.05,10000,500
0.3841620087623596,0.02,0.05,10000,500
0.38419169187545776,0.02,0.05,10000,500
0.384225994348526,0.02,0.05,10000,500
0.38438186049461365,0.02,0.05,10000,500
0.38449108600616455,0.02,0.05,10000,500
0.3843485414981842,0.02,0.05,10000,500
0.3843003511428833,0.02,0.05,10000,500
0.3841296434402466,0.02,0.05,10000,500
0.3837713599205017,0.02,0.05,10000,500
0.38389891386032104,0.02,0.05,10000,500
0.383965402841568,0.02,0.05,10000,500
0.38380712270736694,0.02,0.05,10000,500
0.38398072123527527,0.02,0.05,10000,500
0.38413798809051514,0.02,0.05,10000,500
0.38407063484191895,0.02,0.05,10000,500
0.38396015763282776,0.02,0.05,10000,500
0.38367021083831787,0.02,0.05,10000,500
0.3838714063167572,0.02,0.05,10000,500
0.3840314447879791,0.02,0.05,10000,500
0.38414719700813293,0.02,0.05,10000,500
0.38426706194877625,0.02,0.05,10000,500
0.38469216227531433,0.02,0.05,10000,500
0.38479262590408325,0.02,0.05,10000,500
0.384736567735672,0.02,0.05,10000,500
0.3846057057380676,0.02,0.05,10000,500
0.3845529854297638,0.02,0.05,10000,500
0.3847787380218506,0.02,0.05,10000,500
0.38457199931144714,0.02,0.05,10000,500
0.3840338885784149,0.02,0.05,10000,500
0.383932888507843,0.02,0.05,10000,500
0.38411182165145874,0.02,0.05,10000,500
